"Label","Row.names","LarvalID","CollectionEvent","RackNo","Species","LarvaePhoto","LarvaEthanolLength","LarvaLength","KnownAge","CollectedBy","LarvalRecords.Comments","Calculated.Age","Delta13C","Delta15N","CNRatio","BodyWeight","SourceLarvae","LarvalRecords.CreatedDate","PlateID","Row","Column","NestID","LarvalOtoliths.LarvaID","OtolithCount","Otolith1Length","Otolith1Width","Otolith1Photo","PatsLength","Ratio1","Otolith1Rings","Otolith2Length","Otolith2Width","Otolith2Photo","Ratio2","Otolith2Rings","AblationSlide","AblationSlideColumn","AblationSlideRow","AblationCentralityScore","Mean.Otolith.Length.is.in.Millimetres.for.comparison.with.Adults","LarvalOtoliths.Comments","MeanDailyIncrements","LarvalOtoliths.CreatedDate","OLEstimateAge","Larva.Collection.ID","Set.Date","Net","Set.Time","Set.Flow.Rotor.Count","Set.30.Seconds.Count","Set.Rotor.Delta","Water.Temperature.on.Set","Water.Temperature.on.Pull","Pull.Time","Pull.Flow.Rotor.Count","Pull.30.sec.Rotor.Count","Pull.Rotor.Delta","Larva.Collection.Comments","Examined","Larvae.Found","Cod.Confirmed","Larvae.Comments","Weather","cSettime","cPulltime","Soak.Time","Pull.Date","Larva.Collection.Source","Depth..m.","Total.Rotor.Delta","Delta.per.Hour","Average.set.and.pull.30.sec.delta","Av.rotor.if.over.whole.soak.time","Maccullochella.larvae","Perca.larvae","Cyprinus.larvae","Other.species","Location","SoakHours","OrigTotalRotor","YearOnly","Day.of.Year","Larva.Collection.CreatedDate","SiteName","ACFlowAndWQ.ID","Datetime","ACFlowAndWQ.Station","Discharge..Ml.Day..Mean","WaterTemp.DegC..Mean","pH.Instantaneous","Turbidity..NTU..Mean","DO....saturation..Instantaneous","Sites.ID","RiverName","RiverSystemPart","Segment","Site.Name","Latitude","Longitude","GPS.Coordinates","new.Latitude","new.Longitude","X","Y","Elevation..m..from.DEM","Distance.from.source..m.","Distance.to.Angle.Crossing..m.","Distance_old","Sites.Source","AKA","Type","Slope","Width","Depth","Description","Fishing.Access","Seg","Field0","ageOL","hatchdoy","incTime","spawn","nestdist","cladeNo.x","cladeNo.y","clade"
"N20131111-217","N20131111-217","217","801","C9","M. peelii","C:\DBImages\Larva\217.tif","10.350","10.735","NA","Alan Couch","","NA","-23.84","17.30","3.22","0.56","Wild caught Murrumbidgee","10-Feb-14","2013A","C"," 9","NA","217","2","280","210","C:\DBImages\O1\O1_0217.jpg","330","1.33"," 9","290","200","C:\DBImages\O2\O2D_0022.jpg","1.45","10","D"," 9","B"," NA","0.2850"," (remeasured 6/8/14)"," 9.5","10-Feb-14","16.73","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","16.734","298.3","10.465","287.8","36485"," 9"," 9","hN2"
"N20131111-218","N20131111-218","218","801","C10","M. peelii","C:\DBImages\Larva\218.tif","11.009","11.419","NA","Alan Couch","","NA","-22.67","13.01","3.19","0.92","Wild caught Murrumbidgee","10-Feb-14","2013A","C","10","NA","218","2","280","210","C:\DBImages\O1\O1_0218.jpg","280","1.33","NA","280","195","C:\DBImages\O2\O2D_0023.jpg","1.44"," 8","D","10","B"," NA","0.2800","","  NA","10-Feb-14","16.36","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","16.363","298.6","10.465","288.2","36857"," 4"," 4","hM1"
"N20131111-219","N20131111-219","219","801","C11","M. peelii","C:\DBImages\Larva\219.tif","11.501","11.929","NA","Alan Couch","","NA","-23.07","12.32","3.15","0.90","Wild caught Murrumbidgee","10-Feb-14","2013A","C","11","NA","219","2","320","240","C:\DBImages\O1\O1_0219.jpg","350","1.33"," 8","340","220","C:\DBImages\O2\O2D_0024.jpg","1.55"," 9","D","11","B"," NA","0.3300",""," 8.5","10-Feb-14","20.08","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","20.078","294.9","10.465","284.5","33138"," 9"," 9","hN2"
"N20131111-220","N20131111-220","220","801","C12","M. peelii","C:\DBImages\Larva\220.tif","11.288","11.708","NA","Alan Couch","","NA","-22.98","12.92","3.19","0.88","Wild caught Murrumbidgee","10-Feb-14","2013A","C","12","NA","220","2","275","200","C:\DBImages\O1\O1_0220.jpg","250","1.38"," 9","260","185","C:\DBImages\O2\O2D_0025.jpg","1.41"," 9","D","12","B"," NA","0.2675",""," 9.0","10-Feb-14","15.43","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","15.434","299.6","10.465","289.1","37787"," 9"," 9","hN2"
"N20131111-223","N20131111-223","223","801","D10","M. peelii","C:\DBImages\Larva\223.tif","11.434","11.859","NA","Alan Couch","","NA","-23.69","12.82","3.27","0.68","Wild caught Murrumbidgee","10-Feb-14","2013A","D","10","NA","223","2","270","220","C:\DBImages\O1\O1_0223.jpg","290","1.23","NA","285","220","C:\DBImages\O2\O2D_0028.jpg","1.30","10","D"," 1","C"," NA","0.2775","","  NA","10-Feb-14","16.18","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","16.177","298.8","10.465","288.4","37043"," 3"," 3","hK1"
"N20131111-224","N20131111-224","224","801","D9","M. peelii","C:\DBImages\Larva\224.tif","10.312","10.696","NA","Alan Couch","","NA","-23.35","17.16","3.44","0.35","Wild caught Murrumbidgee","10-Feb-14","2013A","D"," 9","NA","224","2","310","220","C:\DBImages\O1\O1_0224.jpg","300","1.41","11","300","220","C:\DBImages\O2\O2D_0029.jpg","1.36","NA","D"," 2","C"," NA","0.3050","","11.0","10-Feb-14","18.22","801","11-Nov-13","Drift net 4","00-Jan-00"," 87109"," 87525"," 416","16.8","16.8","00-Jan-00"," 243652"," 243777","125","estimate for pull 30 sec (based on mean) as chain broke asI pulled -  river came up a lot over night","TRUE"," TRUE"," TRUE","","","11/11/2013 15:45","12/11/2013 9:35","17:50","12-Nov-13","","NA","156668"," 9216","270.5"," 578870"," 13","NA","NA","NA","","17.83","NA","2013","315","12-Nov-13","Nerreman","969","11-Nov-13","Angle Crossing"," 303.0","15.30","7.498"," 5.450","92.98","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","18.220","296.8","10.465","286.3","34997"," 9"," 9","hN2"
"N20131118-263","N20131118-263","263","816","G7","M. peelii","C:\DBImages\Larva\263.tif","10.657","11.053","NA","Alan Couch","","NA","-22.96","13.57","3.27","0.55","Wild caught Murrumbidgee","17-Jun-14","2013A","G"," 7","NA","263","2","210","160","C:\DBImages\O1\O1_0263.jpg","210","1.31","NA","220","170","C:\DBImages\O2\NoImage.jpg","1.29","NA","D"," 9","E"," NA","0.2150","","  NA","20-Jun-14","11.53","816","18-Nov-13","Drift net 6","00-Jan-00","662406","662822"," 416","20.6","19.7","00-Jan-00"," 935607"," 935867","260","","TRUE"," TRUE"," TRUE","","","18/11/2013 16:37","19/11/2013 9:43","17:06","19-Nov-13","","NA","273461","16086","338.0"," 693576"," 12","NA","NA"," 2","","17.10","NA","2013","322","20-Nov-13","Nerreman","976","18-Nov-13","Angle Crossing","1014.4","17.77","7.372","17.471","95.99","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","11.533","310.5"," 8.820","301.6","41692"," 1"," 1","hN1"
"N20131118-264","N20131118-264","264","816","G8","M. peelii","C:\DBImages\Larva\264.jpg"," 9.548"," 9.903","NA","Alan Couch","","NA","-24.38","13.30","3.24","0.67","Wild caught Murrumbidgee","17-Jun-14","2013A","G"," 8","NA","264","2","350","260","C:\DBImages\O1\O1_0264.jpg","350","1.35"," 6","350","280","C:\DBImages\O2\NoImage.jpg","1.25"," 9","D","10","E"," NA","0.3500",""," 7.5","20-Jun-14","21.56","816","18-Nov-13","Drift net 6","00-Jan-00","662406","662822"," 416","20.6","19.7","00-Jan-00"," 935607"," 935867","260","","TRUE"," TRUE"," TRUE","","","18/11/2013 16:37","19/11/2013 9:43","17:06","19-Nov-13","","NA","273461","16086","338.0"," 693576"," 12","NA","NA"," 2","","17.10","NA","2013","322","20-Nov-13","Nerreman","976","18-Nov-13","Angle Crossing","1014.4","17.77","7.372","17.471","95.99","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","21.564","300.4"," 8.820","291.6","31650"," 8"," 8","hK3"
"N20131118-265","N20131118-265","265","816","G9","M. peelii","C:\DBImages\Larva\265.jpg","10.582","10.976","NA","Alan Couch","","NA","-23.97","17.88","3.25","0.71","Wild caught Murrumbidgee","17-Jun-14","2013A","G"," 9","NA","265","2","250","180","C:\DBImages\O1\O1_0265.jpg","250","1.39"," 8","240","200","C:\DBImages\O2\NoImage.jpg","1.20"," 8","D","11","E"," NA","0.2450",""," 8.0","20-Jun-14","13.76","816","18-Nov-13","Drift net 6","00-Jan-00","662406","662822"," 416","20.6","19.7","00-Jan-00"," 935607"," 935867","260","","TRUE"," TRUE"," TRUE","","","18/11/2013 16:37","19/11/2013 9:43","17:06","19-Nov-13","","NA","273461","16086","338.0"," 693576"," 12","NA","NA"," 2","","17.10","NA","2013","322","20-Nov-13","Nerreman","976","18-Nov-13","Angle Crossing","1014.4","17.77","7.372","17.471","95.99","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","13.762","308.2"," 8.820","299.4","39460"," 6"," 6","hB1"
"N20131118-266","N20131118-266","266","816","G10","M. peelii","C:\DBImages\Larva\266.jpg","12.172","12.625","NA","Alan Couch","","NA","-23.26","12.63","3.14","0.96","Wild caught Murrumbidgee","17-Jun-14","2013A","G","10","NA","266","2","380","270","C:\DBImages\O1\O1_0266.jpg","390","1.41"," 9","350","270","C:\DBImages\O2\NoImage.jpg","1.30","10","D","12","E"," NA","0.3650",""," 9.5","20-Jun-14","22.68","816","18-Nov-13","Drift net 6","00-Jan-00","662406","662822"," 416","20.6","19.7","00-Jan-00"," 935607"," 935867","260","","TRUE"," TRUE"," TRUE","","","18/11/2013 16:37","19/11/2013 9:43","17:06","19-Nov-13","","NA","273461","16086","338.0"," 693576"," 12","NA","NA"," 2","","17.10","NA","2013","322","20-Nov-13","Nerreman","976","18-Nov-13","Angle Crossing","1014.4","17.77","7.372","17.471","95.99","6","Murrumbidgee","NA","NA","Nerreman","-35.30","149.0","S35°17’44.97”, E148°57’54.39”","-35.30","149.0","678679","6092379","512.0","229415","46229","47425","M2G Project Information Document","Topfer","Sample","0.19","32","2.5","Low gradient, confined valley with floodplain pockets","5","46","Angle Crossing","22.679","299.3"," 8.820","290.5","30534"," 6"," 6","hB1"
"T20131112-226","T20131112-226","226","811","D7","M. peelii","C:\DBImages\Larva\226.tif","10.544","10.936","NA","Alan Couch","","NA","-23.60","14.00","3.21","0.88","Wild caught Murrumbidgee","10-Feb-14","2013A","D"," 7","NA","226","2","240","200","C:\DBImages\O1\O1_0226.jpg","250","1.20"," 7","245","190","C:\DBImages\O2\O2D_0031.jpg","1.29"," 7","D"," 4","C"," NA","0.2425",""," 7.0","10-Feb-14","13.58","811","12-Nov-13","Drift net 1","00-Jan-00","569343","570031"," 688","18.5","17.3","00-Jan-00"," 707125"," 707408","283","","TRUE"," TRUE"," TRUE","","","12/11/2013 15:06","13/11/2013 9:34","18:28","13-Nov-13","","NA","138065"," 7670","485.5","1075868","  1","NA","NA","NA","","18.47","NA","2013","316","20-Nov-13","Tharwa Sandwash","970","12-Nov-13","Angle Crossing"," 411.5","16.26","7.554","10.114","96.43","1","Murrumbidgee","NA","NA","Tharwa Sandwash","-35.53","149.1","S35°31'31.66"", E149°04'36.09""","-35.53","149.1","688249","6066519","570.7","226516"," 8344"," 8413","M2G Project Information Document","Tharwa","Sample","0.08","33","3.5","Low gradient, confined valley with floodplain pockets","1"," 8","Angle Crossing","13.576","302.4"," 9.826","292.6"," 1761"," 4"," 4","hM1"
"T20131119-267","T20131119-267","267","818","G11","M. peelii","C:\DBImages\Larva\267.jpg"," 9.173"," 9.514","NA","Alan Couch","","NA","-24.24","13.20","3.45","0.31","Wild caught Murrumbidgee","17-Jun-14","2013A","G","11","NA","267","2","200","160","C:\DBImages\O1\O1_0267.jpg","200","1.25","NA","200","150","C:\DBImages\O2\NoImage.jpg","1.33","NA","D","13","E"," NA","0.2000","","  NA","20-Jun-14","10.42","818","19-Nov-13","Drift net 2","00-Jan-00","370852","371720"," 868","21.9","20.1","00-Jan-00"," 583639"," 583935","296","","TRUE"," TRUE"," TRUE","yes and yes other species too","","19/11/2013 16:33","20/11/2013 9:11","16:38","20-Nov-13","","NA","213083","13318","582.0","1161672","  1","NA","NA"," 2","","16.63","NA","2013","323","20-Nov-13","Tharwa Sandwash","977","19-Nov-13","Angle Crossing"," 991.3","19.25","7.348","13.119","96.47","1","Murrumbidgee","NA","NA","Tharwa Sandwash","-35.53","149.1","S35°31'31.66"", E149°04'36.09""","-35.53","149.1","688249","6066519","570.7","226516"," 8344"," 8413","M2G Project Information Document","Tharwa","Sample","0.08","33","3.5","Low gradient, confined valley with floodplain pockets","1"," 8","Angle Crossing","10.418","312.6"," 7.834","304.7"," 4922"," 7"," 7","hK2"
"T20131119-268","T20131119-268","268","819","G12","M. peelii","C:\DBImages\Larva\268.jpg"," 9.273"," 9.618","NA","Alan Couch","","NA","-24.32","13.18","3.39","0.34","Wild caught Murrumbidgee","17-Jun-14","2013A","G","12","NA","268","2","310","230","C:\DBImages\O1\O1_0268.jpg","310","1.35","NA","310","230","C:\DBImages\O2\NoImage.jpg","1.35"," 9","D","14","E"," NA","0.3100","","  NA","20-Jun-14","18.59","819","19-Nov-13","Drift net 1","00-Jan-00","729003","729833"," 830","21.9","20.1","00-Jan-00"," 960480"," 961081","601","","TRUE"," TRUE"," TRUE","","","19/11/2013 16:35","20/11/2013 9:13","16:38","20-Nov-13","","NA","232078","14505","715.5","1428138","  2","NA","NA","NA","","16.63","NA","2013","323","20-Nov-13","Tharwa Sandwash","977","19-Nov-13","Angle Crossing"," 991.3","19.25","7.348","13.119","96.47","1","Murrumbidgee","NA","NA","Tharwa Sandwash","-35.53","149.1","S35°31'31.66"", E149°04'36.09""","-35.53","149.1","688249","6066519","570.7","226516"," 8344"," 8413","M2G Project Information Document","Tharwa","Sample","0.08","33","3.5","Low gradient, confined valley with floodplain pockets","1"," 8","Angle Crossing","18.592","304.4"," 7.834","296.6","-3260"," 5"," 5","hT1"
"T20131121-280","T20131121-280","280","831","H1","M. peelii","C:\DBImages\Larva\280.jpg"," 9.670","10.030","NA","Alan Couch","no gut (body to soft)","NA","-24.30","12.85","3.36","0.53","Wild caught Murrumbidgee","20-Jun-14","2013A","H"," 1","NA","280","2","240","180","C:\DBImages\O1\O1_0280.jpg","240","1.33","NA","250","190","C:\DBImages\O2\O2E_0010.jpg","1.32"," 7","E","10","A"," NA","0.2450","","  NA","23-Jun-14","13.76","831","21-Nov-13","Drift net 1","00-Jan-00","480214","480878"," 664","21.8","21.7","00-Jan-00"," 726330"," 726480","150","","TRUE"," TRUE","FALSE","","","21/11/2013 13:59","22/11/2013 10:01","20:02","22-Nov-13","","NA","246266","12313","407.0"," 978428","  5","NA","NA","NA","","20.03","NA","2013","325","22-Nov-13","Tharwa Sandwash","979","21-Nov-13","Angle Crossing"," 670.6","20.55","7.190"," 8.701","95.25","1","Murrumbidgee","NA","NA","Tharwa Sandwash","-35.53","149.1","S35°31'31.66"", E149°04'36.09""","-35.53","149.1","688249","6066519","570.7","226516"," 8344"," 8413","M2G Project Information Document","Tharwa","Sample","0.08","33","3.5","Low gradient, confined valley with floodplain pockets","1"," 8","Angle Crossing","13.762","311.2"," 6.960","304.3"," 1575"," 7"," 7","hK2"
