"","Label","LarvalID","CollectionEvent","RackNo","Species","LarvaePhoto","LarvaEthanolLength","LarvaLength","KnownAge","CollectedBy","LarvalRecords.Comments","Calculated.Age","Delta13C","Delta15N","CNRatio","BodyWeight","SourceLarvae","LarvalRecords.CreatedDate","PlateID","Row","Column","NestID","LarvalOtoliths.LarvaID","OtolithCount","Otolith1Length","Otolith1Width","Otolith1Photo","PatsLength","Ratio1","Otolith1Rings","Otolith2Length","Otolith2Width","Otolith2Photo","Ratio2","Otolith2Rings","AblationSlide","AblationSlideColumn","AblationSlideRow","AblationCentralityScore","Mean.Otolith.Length.is.in.Millimetres.for.comparison.with.Adults","LarvalOtoliths.Comments","MeanDailyIncrements","LarvalOtoliths.CreatedDate","OLEstimateAge","Larva.Collection.ID","Set.Date","Net","Set.Time","Set.Flow.Rotor.Count","Set.30.Seconds.Count","Set.Rotor.Delta","Water.Temperature.on.Set","Water.Temperature.on.Pull","Pull.Time","Pull.Flow.Rotor.Count","Pull.30.sec.Rotor.Count","Pull.Rotor.Delta","Larva.Collection.Comments","Examined","Larvae.Found","Cod.Confirmed","Larvae.Comments","Weather","cSettime","cPulltime","Soak.Time","Pull.Date","Larva.Collection.Source","Depth..m.","Total.Rotor.Delta","Delta.per.Hour","Average.set.and.pull.30.sec.delta","Av.rotor.if.over.whole.soak.time","Maccullochella.larvae","Perca.larvae","Cyprinus.larvae","Other.species","Location","SoakHours","OrigTotalRotor","YearOnly","Day.of.Year","Larva.Collection.CreatedDate","SiteName","ACFlowAndWQ.ID","Datetime","ACFlowAndWQ.Station","Discharge..Ml.Day..Mean","WaterTemp.DegC..Mean","pH.Instantaneous","Turbidity..NTU..Mean","DO....saturation..Instantaneous","Sites.ID","RiverName","RiverSystemPart","Segment","Site.Name","Latitude","Longitude","GPS.Coordinates","new.Latitude","new.Longitude","X","Y.x","Elevation..m..from.DEM","Distance.from.source..m.","Distance.to.Angle.Crossing..m.","Distance_old","Sites.Source","AKA","Type","Slope","Width","Depth","Description","Fishing.Access","Seg","Field0","OtoPart","Li","B","Na","Mg","Mg.1","Al","Si","K","Ca","Sc","Ti","V","Cr","Mn","Fe","Ni","Cu","Zn","Ga","Rb","Sr","Sr.1","Y.y","Ag","Sb","Ba","Ba.1","La","Ce","Nd","Er","Pb","ageOL","hatchdoy","incTime","spawn","nestdist","cladeNo.x","cladeNo.y","clade"
"11","B2013117-193",193,797,"A9","M. peelii","C:\DBImages\Larva\193.jpg",10.919,11.3251868,NA,"Alan Couch","",NA,-24.01,17.31,3.2,1.04,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",9,NA,193,2,260,200,"C:\DBImages\O1\O1_0193.jpg",280,1.3,NA,270,200,"C:\DBImages\O2\O2C_0046.jpg",1.35,6,"C",11,"D",4,0.265,"",NA,"10-Feb-14",15.25,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E2",0.117151376555556,3.34657676759259,4993.12035033333,32.4472959240741,32.1021191037037,2.37000038333333,4921.43650817037,1408.89934096296,412098.238985185,0.299920210925926,1.02400956433333,0.158784965037037,3.08375401985185,2.47241448418519,160.474427855556,0.480178144222222,0.514478233592593,0.817247245074074,1.43160187944444,0.705908049814815,2928.58496733333,2857.72326096296,0.00603460051851852,0.0264046537037037,0.00864254025925926,61.0813272733333,60.4472359674074,0.00473960122222222,0.0148802935925926,0.052243592962963,0.0268924911851852,0.02661979,15.24801,295.75199,7.71686,288.03513,26650.04199,6,6,"hB1"
"12","B2013117-193",193,797,"A9","M. peelii","C:\DBImages\Larva\193.jpg",10.919,11.3251868,NA,"Alan Couch","",NA,-24.01,17.31,3.2,1.04,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",9,NA,193,2,260,200,"C:\DBImages\O1\O1_0193.jpg",280,1.3,NA,270,200,"C:\DBImages\O2\O2C_0046.jpg",1.35,6,"C",11,"D",4,0.265,"",NA,"10-Feb-14",15.25,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","Core",0.0718181062926829,1.96055113868293,4798.12151360976,58.8534034709756,58.562120842439,2.87489351358537,2854.73383024878,1390.98402165854,391164.198273171,0.143292996585366,0.350741411317073,0.110743974926829,2.50083727378049,37.4609729118781,125.592055891463,0.416599207609756,0.300424149853659,0.625676347804878,0.989216103731707,0.805454274804878,1228.37413423659,1227.64805368293,0.00169675926829268,0.0229287155853659,0.012320853,12.6931267441707,12.403810387439,0.00385958270731707,0.00261467302439024,0.0385105301707317,0.0123644632682927,0.016256048,15.24801,295.75199,7.71686,288.03513,26650.04199,6,6,"hB1"
"13","B2013117-194",194,797,"A10","M. peelii","C:\DBImages\Larva\194.jpg",10.868,11.2722896,NA,"Alan Couch","",NA,-22.92,16.24,3.22,0.79,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",10,NA,194,2,210,140,"C:\DBImages\O1\O1_0194.jpg",170,1.5,NA,205,160,"C:\DBImages\O2\O2C_0047.jpg",1.28,8,"C",12,"D",NA,0.2075,"",NA,"10-Feb-14",10.98,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E2",0.0875970601428571,3.38288911646429,4754.07754007143,51.9764858046429,50.4239606792857,0.671838906142857,565.328755710714,1340.60350253571,406408.799382143,0.0811395280714286,0.124895670214286,0.0462940615,0.526122148428571,2.87288362985714,112.540052705357,0.240057452642857,0.243197199357143,0.450214414607143,0.0611039514285714,0.649179406892857,1636.192704875,1672.14047363929,0.00298284964285714,0.00896663085714286,0.00643205075,17.4384735193929,18.3856238041786,0.000225956464285714,0.00351558875,0.00775051425,0.00319534675,0.0153851921785714,10.9753,300.0247,7.71686,292.30784,30927.0247,3,3,"hK1"
"14","B2013117-194",194,797,"A10","M. peelii","C:\DBImages\Larva\194.jpg",10.868,11.2722896,NA,"Alan Couch","",NA,-22.92,16.24,3.22,0.79,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",10,NA,194,2,210,140,"C:\DBImages\O1\O1_0194.jpg",170,1.5,NA,205,160,"C:\DBImages\O2\O2C_0047.jpg",1.28,8,"C",12,"D",NA,0.2075,"",NA,"10-Feb-14",10.98,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E1",0.0714603013214286,6.39648186285714,4019.23047460714,43.4925840353571,40.4950152507143,2.01224846525,394.69000041,1064.75909652857,394345.537632143,0.0405134593214286,0.60161345425,0.02842204525,0.191153191642857,1.44859414285714,107.572147524643,0.2463229675,0.162351996892857,0.51520622025,0.0810997300714286,0.558213383928571,1844.22119864286,1857.01791589286,0.00253166296428571,0.0250059373214286,0.00217886814285714,22.2968677588214,22.9880536948214,0.00132631767857143,0.00167534835714286,0.00457662185714286,0.00246222321428571,0.0127353317142857,10.9753,300.0247,7.71686,292.30784,30927.0247,3,3,"hK1"
"15","B2013117-194",194,797,"A10","M. peelii","C:\DBImages\Larva\194.jpg",10.868,11.2722896,NA,"Alan Couch","",NA,-22.92,16.24,3.22,0.79,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",10,NA,194,2,210,140,"C:\DBImages\O1\O1_0194.jpg",170,1.5,NA,205,160,"C:\DBImages\O2\O2C_0047.jpg",1.28,8,"C",12,"D",NA,0.2075,"",NA,"10-Feb-14",10.98,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","Core",0.0200177331333333,5.13538226966667,4595.41432473333,71.703658982,68.420232506,0.440198183133333,416.273333390667,1296.7827192,404867.410526667,0.0823278296666667,0.222694996666667,0.0334912387333333,0.241647564733333,50.4564424384,107.824415078667,0.274770636266667,0.271548866133333,0.511400489066667,0.090132666,0.767308576933333,1128.78191988,1170.15012708667,0.00229939906666667,0.00406822146666667,0.00650952313333333,8.87891731193333,7.92271688053333,0.0004291148,0.0046154852,0.0142418155333333,0.00349185706666667,0.0127691316,10.9753,300.0247,7.71686,292.30784,30927.0247,3,3,"hK1"
"16","B2013117-195",195,797,"A11","M. peelii","C:\DBImages\Larva\195.jpg",10.412,10.7993264,NA,"Alan Couch","",NA,-23.53,16.57,3.29,0.63,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",11,NA,195,2,205,160,"C:\DBImages\O1\O1_0195.jpg",200,1.28,NA,195,155,"C:\DBImages\O2\O2C_0048.jpg",1.26,7,"C",13,"D",NA,0.2,"",NA,"10-Feb-14",10.42,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","Core",0.0421474751111111,4.64330926261111,4270.87511538889,102.003777675556,97.8866804305556,0.8845059885,405.685243661111,1213.67310977778,392566.61435,0.137131426944444,0.126686298222222,0.0560210148333333,0.451923630111111,65.9030044126667,103.223407412778,0.262268276166667,0.420606639444444,0.859755107388889,0.126278946277778,0.761167506944444,1355.47447977778,1369.435342,0.00330452483333333,0.00205697672222222,0,12.4349477822222,12.8733912641111,0.00189119738888889,0.00456967683333333,0.0109961645,0.00219424055555556,0.0136009149444444,10.41799,300.58201,7.71686,292.86515,31484.89201,3,3,"hK1"
"17","B2013117-195",195,797,"A11","M. peelii","C:\DBImages\Larva\195.jpg",10.412,10.7993264,NA,"Alan Couch","",NA,-23.53,16.57,3.29,0.63,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",11,NA,195,2,205,160,"C:\DBImages\O1\O1_0195.jpg",200,1.28,NA,195,155,"C:\DBImages\O2\O2C_0048.jpg",1.26,7,"C",13,"D",NA,0.2,"",NA,"10-Feb-14",10.42,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E1",0.0250377543214286,6.02471876114286,3866.50604867857,75.1495065353571,71.5638582403571,0.856634554107143,531.888851971429,1041.25339936786,404238.699421429,0.0447017779642857,0.784106451285714,0.0199211794642857,0.316675057071429,1.57182311082143,103.1444401575,0.212485183142857,0.279437442678571,0.920831599357143,0.152225462571429,0.627624845821429,1927.10478007143,1918.15707267857,0.003816616,0.0379247308571429,0.00107177203571429,27.0487449192857,26.842947255,0.0008877885,0.0018268315,0.0143478917857143,0.003075656,0.0124411152142857,10.41799,300.58201,7.71686,292.86515,31484.89201,3,3,"hK1"
"18","B2013117-195",195,797,"A11","M. peelii","C:\DBImages\Larva\195.jpg",10.412,10.7993264,NA,"Alan Couch","",NA,-23.53,16.57,3.29,0.63,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",11,NA,195,2,205,160,"C:\DBImages\O1\O1_0195.jpg",200,1.28,NA,195,155,"C:\DBImages\O2\O2C_0048.jpg",1.26,7,"C",13,"D",NA,0.2,"",NA,"10-Feb-14",10.42,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E2",0.138903688666667,3.55189969974074,4430.56859877778,70.3655165985185,71.7254746203704,0.794366403555556,557.652192241111,1287.36732944444,412979.353581481,0.051507547962963,0.160919435259259,0.040092889962963,0.510053960333333,2.24199478551852,105.827309554815,0.265427708666667,0.288285990740741,0.772282658333333,0.215020477,0.707059494740741,1863.02426040741,1900.60248581481,0.00266474866666667,0.00628939455555556,0,22.9025496131111,24.6531598974815,0.00223636492592593,0.00294186588888889,0.00863212333333333,0.00553785366666667,0.0130607666666667,10.41799,300.58201,7.71686,292.86515,31484.89201,3,3,"hK1"
"19","B2013117-196",196,797,"A12","M. peelii","C:\DBImages\Larva\196.jpg",10.605,10.999506,NA,"Alan Couch","",NA,-23.17,12.98,3.29,0.68,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",12,NA,196,2,190,190,"C:\DBImages\O1\O1_0196.jpg",200,1,NA,190,155,"C:\DBImages\O2\O2D_0001.jpg",1.23,7,"D",1,"A",NA,0.19,"",NA,"10-Feb-14",9.67,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E2",0.147394519037037,2.70638535644444,4465.24145685185,40.9555571122222,38.4868125833333,0.668622466518519,332.15433774037,1144.45485355926,399071.066251852,0.0216759454814815,0.0844169172592593,0.0422865812222222,0.227785048111111,2.38727735481481,102.018857792222,0.335730243148148,0.290356061333333,0.398588457333333,0.158643921925926,0.790303662703704,2014.40029666667,2062.39035396296,0.00255547711111111,0.0115890139259259,0.0146190130740741,28.409297532963,28.6619455062963,0.00534267714814815,0.00466289218518518,0.00998984285185185,0.00288848574074074,0.017559654962963,9.67491,301.32509,7.71686,293.60823,32228.71509,1,1,"hN1"
"20","B2013117-196",196,797,"A12","M. peelii","C:\DBImages\Larva\196.jpg",10.605,10.999506,NA,"Alan Couch","",NA,-23.17,12.98,3.29,0.68,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",12,NA,196,2,190,190,"C:\DBImages\O1\O1_0196.jpg",200,1,NA,190,155,"C:\DBImages\O2\O2D_0001.jpg",1.23,7,"D",1,"A",NA,0.19,"",NA,"10-Feb-14",9.67,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E1",0.0719156374,5.28322662112,4076.59391944,34.4067078624,33.08781166,0.4426790198,277.298580136,1037.812049636,403568.527404,0.02308079404,0.17326673388,0.01653706308,0.43726278392,0.65865606288,100.998755588,0.3244367924,0.19621552524,0.32007358544,0.1670509844,0.507572731,2275.7747826,2267.22229876,0.0036287052,0.00980371896,0.00738748272,35.8778353084,34.7560807148,0.00170754824,0.00383033056,0.00952084144,0.00303240124,0.00552529184,9.67491,301.32509,7.71686,293.60823,32228.71509,1,1,"hN1"
"21","B2013117-196",196,797,"A12","M. peelii","C:\DBImages\Larva\196.jpg",10.605,10.999506,NA,"Alan Couch","",NA,-23.17,12.98,3.29,0.68,"Wild caught Murrumbidgee","10-Feb-14","2013A","A",12,NA,196,2,190,190,"C:\DBImages\O1\O1_0196.jpg",200,1,NA,190,155,"C:\DBImages\O2\O2D_0001.jpg",1.23,7,"D",1,"A",NA,0.19,"",NA,"10-Feb-14",9.67,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","Core",0.0784157845238095,4.00598431947619,4383.96187928571,41.8242966585714,39.3993226442857,1.20207906,236.446253990476,1094.4657887381,397218.262214286,0.0234945257619048,0.141670413142857,0.0329716901428571,0.355209136714286,1.19416941085714,99.7493646133333,0.297357427285714,0.263467360333333,0.128615844047619,0.140720690857143,0.666886722285714,1827.05675766667,1866.62225433333,0.00379378447619048,0.00855282995238095,0.018850887047619,22.3046828233333,21.3334420728571,0.000949727761904762,0.00348669038095238,0.00735090542857143,0.00791073419047619,0.00915597838095238,9.67491,301.32509,7.71686,293.60823,32228.71509,1,1,"hN1"
"22","B2013117-197",197,797,"B12","M. peelii","C:\DBImages\Larva\197.tif",10.28,10.662416,NA,"Alan Couch","",NA,-24.88,11.51,3.31,0.44,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",12,NA,197,2,210,150,"C:\DBImages\O1\O1_0197.jpg",210,1.4,6,220,160,"C:\DBImages\O2\O2D_0002.jpg",1.38,6,"D",2,"A",NA,0.215,"",6,"10-Feb-14",11.53,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E2",0.11971880525,4.11674190314286,4033.08893067857,105.048144991071,104.323857003214,0.404071853607143,262.040686146429,804.911313228571,399579.663407143,0.0401308540357143,0.130142353678571,0.03428405175,0.497628011892857,8.05861499835714,90.0014520642857,0.157054207214286,0.178496211571429,0.804176902,0.0937024702142857,0.418815393035714,1981.29189425,1958.28092728571,0.00205997985714286,0.00697658046428571,0.00793989985714286,25.8716557642857,26.5491785414286,0.00250685039285714,0.00255394971428571,0.00732983467857143,0.00326625021428571,0.0169467356428571,11.53261,299.46739,7.71686,291.75053,30369.15739,8,8,"hK3"
"23","B2013117-197",197,797,"B12","M. peelii","C:\DBImages\Larva\197.tif",10.28,10.662416,NA,"Alan Couch","",NA,-24.88,11.51,3.31,0.44,"Wild caught Murrumbidgee","10-Feb-14","2013A","B",12,NA,197,2,210,150,"C:\DBImages\O1\O1_0197.jpg",210,1.4,6,220,160,"C:\DBImages\O2\O2D_0002.jpg",1.38,6,"D",2,"A",NA,0.215,"",6,"10-Feb-14",11.53,797,"07-Nov-13","Drift net 6","00-Jan-00",0,585,585,21.5,21.5,"00-Jan-00",514930,515092,162,"New flow meters.",TRUE,TRUE,TRUE,"8 frozen, 9 ethanol, 10 tank at wanniassa
validation sample retained","","7/11/2013 14:28","8/11/2013 12:00","21:32","08-Nov-13","",NA,515092,24528.19048,373.5,965124,27,NA,NA,NA,"",21.53333333,NA,2013,311,"12-Nov-13","Bullen Range",965,"07-Nov-13","Angle Crossing",209.326,19.42,7.312,5.465,95.178,5,"Murrumbidgee",NA,NA,"Bullen Range",-35.376278,148.985667,"S35°22’34.60”, E148°59’08.40”",-35.374501,148.984091,680234.8128,6083617.837,527.4,231917.4,34906.3,35414,"M2G Project Information Document","Fairvale","Sample",0.27,65,5,"Low gradient, confined valley with floodplain pockets",8,35,"Angle Crossing","E1",0.0652514928181818,5.53606866659091,3711.22000545455,89.1952001886364,87.1842076445455,1.25512143068182,402.095069916818,679.6404608,397586.486709091,0.0524407622272727,0.108096347,0.0160216471818182,0.397056669772727,62.1584096798636,95.44281353,0.232236548272727,0.393911229045455,0.596762976545455,0.0576911361363636,0.406901990454545,2167.30487222727,2135.8613495,0.00288456972727273,0.00423464454545455,0.00519253304545455,37.6388344268182,37.5273399509091,0.00221745109090909,0.00252475040909091,0.00817230640909091,0.00739941104545455,0.00669585745454545,11.53261,299.46739,7.71686,291.75053,30369.15739,8,8,"hK3"
